,city,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
1073,Barcelona,Sant Pere - Santa Cater,good condition,Flat,1,90,Yes,exterior, floor 1,800000
1074,Barcelona,El Besòs,good condition,Flat,2,66,Yes,exterior, floor 4,169000
1075,Barcelona,Provençals del Poblenou,good condition,Duplex,3,105,Yes,exterior,ground floor,695000
1076,Barcelona, La Nova Esquerra de l'Eixample,good condition,Flat,4,96,Yes,exterior, floor 2,350000
1077,Barcelona, Sant Gervasi - Galvany,good condition,Penthouse,4,290,Yes,exterior, floor 8,1690000
1078,Barcelona, Sant Gervasi - La Bonanova,good condition,Flat,5,264,Yes,exterior,ground floor,3500000
1079,Barcelona, Sant Gervasi - La Bonanova,good condition,Flat,3,82,Yes,exterior, floor 2,550000
1080,Barcelona,La Dreta de l'Eixample,good condition,Flat,5,183,Yes,exterior, floor 4,699000
1081,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,3,91,Yes,exterior, floor 1,375000
1082,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,1,85,Yes,exterior, floor 2,329000
1083,Barcelona, Sant Gervasi - Galvany,good condition,Flat,2,198,Yes,exterior,mezzanine,1280000
1084,Barcelona, La Barceloneta,good condition,Flat,3,83,No,exterior, floor 2,395000
1085,Barcelona, Pedralbes,good condition,Flat,5,314,Yes,exterior, floor 1,2400000
1086,Barcelona, El Poblenou,good condition,Flat,3,115,Yes,exterior, floor 25,1090000
1087,Barcelona, Pedralbes,good condition,Flat,4,218,Yes,exterior, floor 2,2250000
1088,Barcelona, Sant Gervasi - La Bonanova,good condition,Flat,3,130,Yes,exterior, floor 1,1290000
1089,Barcelona,Hostafrancs,good condition,Flat,4,80,Yes,exterior, floor 1,280000
1090,Barcelona, Pedralbes,good condition,House,6,686,No,exterior,Multiple,4600000
1091,Barcelona, El Gòtic,good condition,Flat,2,118,Yes,exterior,mezzanine,495000
1092,Barcelona, El Camp d'En Grassot i Gràcia Nova,good condition,House,3,582,No,exterior,Multiple,1690000
1093,Barcelona, Sant Gervasi - La Bonanova,good condition,House,5,374,No,exterior,Multiple,1950000
1094,Barcelona, Sant Gervasi - Galvany,good condition,Flat,5,281,Yes,exterior, floor 2,1500000
1095,Barcelona, Sant Gervasi - Galvany,good condition,Flat,4,160,Yes,exterior, floor 4,875000
1096,Barcelona, La Barceloneta,good condition,Flat,2,35,No,exterior, floor 3,190000
1097,Barcelona,Vila de Gràcia,good condition,Penthouse,2,49,Yes,exterior, floor 7,245000
1098,Barcelona, La Sagrada Família,good condition,Flat,4,84,Yes,exterior, floor 2,299000
1099,Barcelona, Vallvidrera - El Tibidabo i les Planes,good condition,House,5,412,No,exterior,Multiple,2100000
1100,Barcelona,Porta,good condition,Flat,2,55,No,exterior, floor 2,170000
1101,Barcelona, El Baix Gu,good condition,Flat,1,40,Yes,exterior, floor 4,198000
1102,Barcelona, Diagonal Mar i el Front Marítim del Poblenou,good condition,House,3,175,No,exterior,Multiple,1130000
1103,Barcelona, El Poblenou,good condition,Flat,2,73,Yes,exterior, floor 2,375000
1104,Barcelona, Les Tres Torres,good condition,Penthouse,7,500,Yes,exterior, floor 6,2950000
1105,Barcelona, Les Tres Torres,good condition,Flat,6,355,Yes,exterior, floor 2,2300000
1106,Barcelona, Les Tres Torres,good condition,Flat,5,257,Yes,exterior, floor 1,1650000
1107,Barcelona, Sants,good condition,House,4,334,No,exterior,Multiple,797000
1108,Barcelona,Sant Gervasi - La Bonanova,good condition,Flat,4,111,Yes,exterior, floor 1,495000
1109,Barcelona, La Dreta de l'Eixample,good condition,Flat,3,147,Yes,exterior, floor 1,1850000
1110,Barcelona,La Sagrada Família,good condition,Penthouse,3,180,Yes,exterior, floor 7,765000
1111,Barcelona, Sarrià,good condition,House,9,545,No,exterior,Multiple,3900000
1112,Barcelona, Sant Antoni,good condition,Flat,3,112,Yes,exterior, floor 3,499000
1113,Barcelona, La Nova Esquerra de l'Eixample,good condition,Penthouse,3,123,Yes,exterior, floor 9,1190000
1114,Barcelona, L'Antiga Esquerra de l'Eixample,good condition,Flat,2,80,Yes,exterior, floor 3,650000
1115,Barcelona,La Dreta de l'Eixample,good condition,Flat,4,77,Yes,exterior, floor 2,340000
1116,Barcelona,Sants,good condition,Flat,3,150,Yes,interior,ground floor,239000
1117,Barcelona,El Besòs,good condition,Flat,3,71,Yes,exterior, floor 7,179000
1118,Barcelona,La Sagrera,good condition,Flat,3,104,Yes,exterior, floor 2,588000
1119,Barcelona,La Sagrera,good condition,Flat,2,56,Yes,exterior,ground floor,242000
1120,Barcelona,La Sagrera,good condition,Flat,3,104,Yes,exterior,ground floor,523000
1121,Barcelona,La Sagrera,good condition,Flat,3,62,Yes,exterior, floor 4,188000
1122,Barcelona,El Clot,good condition,Flat,3,77,Yes,exterior, floor 2,325000
1123,Barcelona,Les Tres Torres,good condition,Flat,1,120,No,exterior,ground floor,380000
1124,Barcelona,La Dreta de l'Eixample,good condition,Flat,4,600,Yes,exterior, floor 9,12000000
1125,Barcelona,Vilapic,good condition,Flat,2,49,Yes,exterior, floor 8,167000
1126,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,2,63,No,exterior,ground floor,195000
1127,Barcelona,La Maternitat i Sant Ramon,good condition,Penthouse,2,95,Yes,exterior, floor 8,480000
1128,Barcelona,Sants - Badal,good condition,Flat,3,75,No,exterior, floor 1,250000
1129,Barcelona,Hostafrancs,good condition,Flat,3,76,Yes,exterior, floor 3,269000
1130,Barcelona,Provençals del Poblenou,good condition,Flat,4,75,Yes,exterior, floor 4,195000
1131,Barcelona,El Poblenou,good condition,Flat,3,73,Yes,exterior, floor 2,399000
1132,Barcelona,El Poble Sec - Parc de Montjuïc,good condition,Penthouse,2,60,Yes,exterior, floor 5,260000
1133,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,3,133,Yes,exterior, floor 5,850000
1134,Barcelona,Vila de Gràcia,good condition,Flat,3,79,Yes,exterior, floor 1,445000
1135,Barcelona,El Raval,good condition,Flat,1,40,No,exterior, floor 2,170000
1136,Barcelona,El Raval,good condition,Flat,2,59,No,exterior,mezzanine,230000
1137,Barcelona,La Maternitat i Sant Ramon,good condition,House,5,234,No,exterior,Multiple,840000
1138,Barcelona,El Raval,good condition,Flat,2,61,No,exterior, floor 3,227000
1139,Barcelona,El Raval,good condition,Flat,1,49,No,exterior,mezzanine,180000
1140,Barcelona, ronda del Gu,good condition,Flat,2,71,Yes,exterior, floor 3,353000
1141,Barcelona,Provençals del Poblenou,good condition,Flat,3,93,Yes,exterior, floor 3,375000
1142,Barcelona,Sant Martí de Provençals,good condition,Flat,3,90,Yes,exterior, floor 6,285000
1143,Barcelona,Sant Antoni,good condition,Flat,4,109,Yes,exterior, floor 1,460000
1144,Barcelona,La Bordeta,good condition,Flat,3,60,Yes,exterior, floor 3,220000
1145,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Duplex,2,156,Yes,exterior, floor 4,1900000
1146,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,149,Yes,exterior, floor 1,1200000
1147,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,149,Yes,exterior,mezzanine,1325000
1148,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,113,Yes,exterior,mezzanine,415000
1149,Barcelona,Vila de Gràcia,good condition,Flat,4,93,Yes,exterior,mezzanine,350000
1150,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,5,97,Yes,exterior, floor 3,440000
1151,Barcelona,El Parc i la Llacuna del Poblenou,good condition,Flat,3,85,No,exterior, floor 2,290000
1152,Barcelona,El Baix Gu,good condition,Flat,6,132,Yes,exterior, floor 3,389000
1153,Barcelona, calle de Sab,good condition,Flat,4,148,Yes,exterior, floor 3,635000
1154,Barcelona,El Congrés i els Indians,good condition,Flat,4,101,Yes,exterior, floor 4,298000
1155,Barcelona,Hostafrancs,good condition,Flat,2,63,Yes,interior, floor 1,310000
1156,Barcelona,Sants,good condition,Flat,3,91,Yes,exterior,mezzanine,430000
1157,Barcelona,La Dreta de l'Eixample,good condition,Flat,2,75,Yes,exterior,mezzanine,363400
1158,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,88,Yes,exterior,mezzanine,445500
1159,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,2,80,Yes,exterior, floor 2,319000
1160,Barcelona,El Poble Sec - Parc de Montjuïc,good condition,Flat,3,91,Yes,exterior, floor 4,340000
1161,Barcelona,El Poblenou,good condition,Flat,2,75,Yes,exterior, floor 5,395000
1162,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,109,Yes,exterior, floor 2,445000
1163,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,good condition,Flat,3,65,Yes,exterior, floor 3,135000
1164,Barcelona,Sant Gervasi - Galvany,good condition,Flat,5,220,Yes,exterior, floor 5,1100000
1165,Barcelona,El Raval,good condition,Flat,2,85,No,exterior, floor 5,234000
1166,Barcelona,El Clot,good condition,Flat,4,86,Yes,exterior, floor 5,339000
1167,Barcelona,Sant Antoni,good condition,Flat,3,87,Yes,exterior, floor 1,365000
1168,Barcelona,El Raval,good condition,Flat,4,84,Yes,exterior, floor 2,297069
1169,Barcelona,La Sagrada Família,good condition,Flat,3,88,Yes,exterior, floor 5,399000
1170,Barcelona,El Poble Sec - Parc de Montjuïc,good condition,Flat,3,99,Yes,exterior, floor 2,299800
1171,Barcelona,Sant Gervasi - Galvany,good condition,Duplex,4,274,Yes,exterior, floor 5,839000
1172,Barcelona,Vila de Gràcia,good condition,Flat,3,137,Yes,exterior, floor 3,575000
1173,Barcelona,Pedralbes,good condition,Flat,2,95,Yes,exterior, floor 1,479000
1174,Barcelona,La Barceloneta,good condition,Flat,1,34,No,exterior,ground floor,165000
1175,Barcelona,El Poblenou,good condition,Flat,2,70,Yes,exterior, floor 1,420000
1176,Barcelona,La Font de la Guatlla,good condition,Flat,4,86,Yes,exterior, floor 6,335000
1177,Barcelona,La Mar,good condition,Flat,3,79,Yes,exterior, floor 2,253000
1178,Barcelona,La Dreta de l'Eixample,good condition,Flat,2,63,No,exterior, floor 3,350000
1179,Barcelona,Vila de Gràcia,good condition,Flat,2,70,Yes,exterior, floor 1,319000
1180,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,good condition,Flat,3,74,Yes,exterior, floor 3,260000
1181,Barcelona,La Teixonera,good condition,Flat,3,58,Yes,exterior, floor 1,196000
1182,Barcelona,El Camp d'En Grassot i Gràcia Nova,good condition,Flat,2,64,Yes,exterior, floor 1,275000
1183,Barcelona,Vila de Gràcia,good condition,Flat,1,56,No,exterior, floor 3,320000
1184,Barcelona,El Raval,good condition,Flat,3,71,No,exterior, floor 2,195000
1185,Barcelona,El Parc i la Llacuna del Poblenou,good condition,Flat,3,67,No,exterior, floor 2,289000
1186,Barcelona,La Sagrada Família,good condition,Flat,4,122,Yes,exterior, floor 2,415000
1187,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,good condition,Flat,3,91,Yes,exterior, floor 4,290000
1188,Barcelona,Les Corts,good condition,Flat,5,210,Yes,exterior, floor 1,1030000
1189,Barcelona,La Font de la Guatlla,good condition,Flat,3,62,Yes,exterior, floor 2,250000
1190,Barcelona, Sant Antoni,good condition,Flat,1,42,Yes,exterior, floor 2,228000
1191,Barcelona,Sant Pere - Santa Cater,good condition,Flat,3,117,Yes,exterior,mezzanine,840000
1192,Barcelona,El Raval,good condition,Flat,2,76,Yes,exterior, floor 2,465000
1193,Barcelona,El Raval,good condition,Flat,2,151,Yes,exterior,ground floor,565000
1194,Barcelona,El Raval,good condition,Flat,2,84,Yes,exterior, floor 2,475000
1195,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,68,Yes,exterior, floor 5,470000
1196,Barcelona,La Sagrada Família,good condition,Flat,3,62,Yes,exterior, floor 6,385000
1197,Barcelona, El Raval,good condition,Flat,2,75,Yes,exterior, floor 1,319000
1198,Barcelona,Sant Gervasi - La Bonanova,good condition,Flat,3,80,Yes,interior, floor 5,415000
1199,Barcelona,La Dreta de l'Eixample,good condition,Flat,4,230,Yes,exterior,mezzanine,2300000
1200,Barcelona,La Dreta de l'Eixample,good condition,Flat,2,117,Yes,exterior, floor 2,595000
1201,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,177,Yes,exterior, floor 1,890000
1202,Barcelona,Sant Gervasi - Galvany,good condition,Flat,7,391,Yes,exterior, floor 4,1690000
1203,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,75,No,exterior, floor 3,298000
1204,Barcelona,La Dreta de l'Eixample,good condition,Flat,4,135,Yes,exterior,mezzanine,795000
1205,Barcelona,El Camp d'En Grassot i Gràcia Nova,good condition,Flat,4,136,Yes,exterior, floor 2,475000
1206,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,good condition,Flat,3,141,Yes,exterior, floor 1,830000
1207,Barcelona,El Camp de l'Arpa del Clot,good condition,Flat,3,75,Yes,exterior, floor 1,230000
1208,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,132,Yes,interior, floor 5,1180000
1209,Barcelona,La Dreta de l'Eixample,good condition,Flat,1,86,Yes,exterior, floor 5,870000
1210,Barcelona,Vila de Gràcia,good condition,Flat,1,51,No,exterior, floor 1,350000
1211,Barcelona,El Poblenou,good condition,Flat,1,41,No,exterior, floor 2,177000
1212,Barcelona,El Gòtic,good condition,Flat,2,299,Yes,exterior, floor 7,3500000
1213,Barcelona, calle de la Mar,good condition,Flat,3,104,Yes,exterior, floor 3,590000
1214,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,139,Yes,exterior, floor 4,1570000
1215,Barcelona,El Baix Gu,good condition,Flat,3,54,Yes,exterior, floor 1,250000
1216,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,3,85,Yes,exterior, floor 6,380000
1217,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,4,140,Yes,exterior, floor 4,530000
1218,Barcelona,Sant Gervasi - Galvany,good condition,Flat,4,129,Yes,exterior, floor 2,685000
1219,Barcelona,Sant Pere - Santa Cater,good condition,Flat,1,111,No,exterior, floor 1,550000
1220,Barcelona,La Prosperitat,good condition,Penthouse,3,66,Yes,exterior, floor 5,295000
1221,Barcelona, calle Mar,good condition,Flat,3,110,Yes,exterior, floor 1,595000
1222,Barcelona,El Putxet i el Farró,good condition,Flat,1,73,Yes,exterior,mezzanine,310000
1223,Barcelona,Sant Martí de Provençals,good condition,Flat,2,83,Yes,exterior, floor 8,235000
1224,Barcelona, El Poble Sec - Parc de Montjuïc,good condition,Flat,3,68,No,exterior, floor 3,152000
1225,Barcelona, La Verneda i la Pau,good condition,Flat,3,76,Yes,exterior, floor 5,169000
1226,Barcelona,Vila de Gràcia,good condition,Flat,2,68,Yes,exterior, floor 2,245000
1227,Barcelona,Sants,good condition,Flat,4,126,Yes,exterior, floor 1,359000
1228,Barcelona, El Raval,good condition,Flat,2,75,Yes,exterior, floor 1,280000
1229,Barcelona, Sarrià,good condition,Flat,2,86,Yes,exterior, floor 2,400000
1230,Barcelona, Sant Pere - Santa Cater,good condition,Flat,2,64,Yes,exterior, floor 2,200000
1231,Barcelona,Porta,good condition,Penthouse,3,68,Yes,exterior, floor 6,200000
1232,Barcelona,La Mar,good condition,Flat,4,110,Yes,exterior, floor 10,360000
1233,Barcelona,Porta,good condition,Flat,2,55,Yes,exterior, floor 2,170000
1234,Barcelona,Les Corts,good condition,Flat,4,144,Yes,exterior, floor 2,670000
1235,Barcelona,El Clot,good condition,Flat,2,84,Yes,exterior, floor 6,425000
1236,Barcelona,Porta,good condition,Duplex,2,125,Yes,exterior,ground floor,449000
1237,Barcelona,El Clot,good condition,Duplex,3,179,Yes,exterior,ground floor,538000
1238,Barcelona,Les Tres Torres,good condition,Flat,5,131,Yes,exterior, floor 2,650000
1239,Barcelona, Verdun,good condition,Penthouse,3,68,No,interior, floor 4,141000
1240,Barcelona,La Verneda i la Pau,good condition,Flat,3,77,Yes,exterior, floor 3,169000
1241,Barcelona,La Dreta de l'Eixample,good condition,Flat,2,96,Yes,exterior, floor 1,439000
1242,Barcelona,Sant Andreu,good condition,Flat,3,76,Yes,exterior, floor 2,218000
1243,Barcelona,El Congrés i els Indians,good condition,Flat,4,89,Yes,exterior, floor 4,264000
1244,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,good condition,Flat,3,117,Yes,exterior, floor 8,568000
1245,Barcelona,El Bon Pastor,good condition,Flat,3,68,No,exterior, floor 4,139000
1246,Barcelona, Sant Gervasi - La Bonanova,good condition,Flat,5,300,Yes,exterior,ground floor,3500000
1247,Barcelona,El Congrés i els Indians,good condition,Flat,2,79,Yes,exterior, floor 1,239000
1248,Barcelona,Sant Gervasi - Galvany,good condition,Flat,2,90,Yes,exterior, floor 4,800000
1249,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,203,Yes,exterior, floor 4,1790000
1250,Barcelona,La Gu,good condition,Flat,4,94,Yes,exterior, floor 2,305000
1251,Barcelona, Sants,good condition,Duplex,2,95,No,exterior, floor 1,367000
1252,Barcelona,La Maternitat i Sant Ramon,good condition,Flat,3,94,Yes,exterior, floor 1,425000
1253,Barcelona,El Gòtic,good condition,Flat,4,158,No,exterior, floor 2,540000
1254,Barcelona,Sant Gervasi - Galvany,good condition,Penthouse,4,353,Yes,exterior, floor 7,3100000
1255,Barcelona,Les Corts,good condition,Flat,4,121,Yes,exterior, floor 3,595000
1256,Barcelona,La Sagrada Família,good condition,Flat,4,73,Yes,exterior, floor 1,267000
1257,Barcelona, Vallvidrera - El Tibidabo i les Planes,good condition,Flat,3,116,No,exterior,ground floor,395000
1258,Barcelona,Pedralbes,good condition,Detached,6,800,No,exterior,Multiple,6500000
1259,Barcelona,El Gòtic,good condition,Flat,2,66,Yes,exterior, floor 1,425000
1260,Barcelona,Hostafrancs,good condition,Penthouse,2,70,No,exterior, floor 2,460000
1261,Barcelona,La Sagrada Família,good condition,Flat,2,62,Yes,exterior, floor 4,500000
1262,Barcelona, calle de la Mar,good condition,Flat,2,78,Yes,exterior, floor 4,550000
1263,Barcelona,Hostafrancs,good condition,Flat,2,70,Yes,exterior, floor 1,445000
1264,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,3,94,Yes,exterior, floor 6,500000
1265,Barcelona,El Raval,good condition,Flat,1,49,No,exterior, floor 5,197500
1266,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,1,65,Yes,exterior, floor 2,340000
1267,Barcelona,La Vila Olímpica del Poblenou,good condition,Flat,2,110,Yes,exterior, floor 4,644000
1268,Barcelona,Pedralbes,good condition,Penthouse,5,147,Yes,exterior, floor 8,695000
1269,Barcelona,El Coll,good condition,Penthouse,2,89,Yes,exterior, floor 4,470000
1270,Barcelona,Sant Gervasi - La Bonanova,good condition,Flat,3,177,Yes,exterior, floor 1,1000000
1271,Barcelona,La Dreta de l'Eixample,good condition,Flat,4,142,Yes,exterior, floor 3,595000
1272,Barcelona,Horta,good condition,Flat,3,70,No,interior, floor 3,209000
1273,Barcelona,La Dreta de l'Eixample,good condition,Flat,4,201,Yes,exterior, floor 4,1360000
1274,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,89,Yes,exterior, floor 4,400000
1275,Barcelona,Sant Pere - Santa Cater,good condition,Flat,2,117,No,exterior, floor 2,470000
1276,Barcelona,El Gòtic,good condition,Flat,2,90,Yes,exterior, floor 3,445000
1277,Barcelona,La Sagrada Família,good condition,Flat,4,90,Yes,exterior, floor 6,375000
1278,Barcelona,Sant Antoni,good condition,Flat,2,120,Yes,exterior, floor 3,795000
1279,Barcelona,El Poble Sec - Parc de Montjuïc,good condition,Flat,3,129,Yes,interior,ground floor,446000
1280,Barcelona,La Sagrada Família,good condition,Flat,4,70,Yes,exterior, floor 6,255000
